guid,name,city,state,avgStars,long,lat,open,reviewCnt
8bqjvBfe1cAlXv98uYxLVg,Rebel Ink Tattoo,Goodyear,AZ,4.5,-112.342703,33.450327,true,3
BhpK8QOwmisFhiTSMLX-JA,Ah-So,Glendale,AZ,4.0,-112.1897722,33.6384876,true,39
uiTfQrFiKXljGbhugW6UvA,Jennifer Linder\, MD,Scottsdale,AZ,4.0,-111.9366139,33.5023042,true,9
mm6iRi2BBaSACnyTv71nNg,W Y Market,Phoenix,AZ,3.5,-112.0982575,33.4365834,true,3
6zd_tZhd5kdKBj76ztjyTA,Victoria's Secret,Chandler,AZ,3.5,-111.898648738861,33.3013721183226,true,8
TJ_wLPY8iScgJc641aQHxw,Scottsdale Springs Apartments,Scottsdale,AZ,1.5,-111.9146044,33.4866437,true,8
RqmE46axGgrS9lrbge0CKA,Joann Craft Superstore,Phoenix,AZ,2.5,-111.9746066,33.678615,true,14
gVgJIBQDXHtgIS7p7uDa6Q,Playa II,Phoenix,AZ,4.0,-112.011752,33.58193,true,4
fsc3r1qvqiy6T3hoJtpVmA,Desert Ridge Pediatric Dentistry,Phoenix,AZ,5.0,-111.9780802,33.6763591,true,6
4RyahhRI6erthzm-vZu0LQ,Camelback Animal Hospital,Phoenix,AZ,4.0,-112.0593819,33.5092237,true,13
Pxs9HoqsxgqTNhwgB7kgtA,All About Hair,Phoenix,AZ,5.0,-112.1087259,33.5531166,true,3
YWp5PghItJcUKutgUZSMmA,The Home Depot,Mesa,AZ,3.5,-111.7535869,33.4074696,true,4
iBYvoQ4lj35DYL24fYcmGQ,Zen Zen Yogurt,Phoenix,AZ,4.0,-111.988131,33.495496,true,41
Q6Sa3-Mkp9mLvDZ6Ei_0MA,Avis,Phoenix,AZ,2.5,-112.0429513,33.4322113,true,19
hCzGRe0NcB0UQFxxypc6Gw,SharpieTech,Phoenix,AZ,5.0,-112.0182329,33.6629442,true,4
pwfyeFSeM2y0JjWL8k9VNA,Carrabbas,Avondale,AZ,4.0,-112.2739855,33.465184,true,19
ehKphTF62IIGsaojjFsAwg,Data Doctors Computer Services,Tempe,AZ,3.0,-111.925685,33.422756,true,6
06kfoeRs9Acj82Yl3i9p_w,Wildflower Bread Company,Gilbert,AZ,4.5,-111.757599,33.3786739,true,45
XaJ6uLgV9_siVtliFv_eDQ,Subway,Fountain Hills,AZ,4.5,-111.7165421,33.5746711,true,3
-_0Dx-cEvnQ0w2mauUpyXA,Downtown Phoenix Dental,Phoenix,AZ,4.5,-112.075677,33.450047,true,30
3DMvGD8ZmlMQmhwV66hdSA,China Village Chinese Restaurant,Phoenix,AZ,4.0,-112.022973,33.495343,true,28
ZZlMGUiKZNiDyPLmra7RZQ,Croque's Famous Sandwiches,Phoenix,AZ,4.0,-111.996504,33.512335,true,4
N4rS0RaGIU2M7DL-uDBkcg,Dolce Vita Coffee,Mesa,AZ,3.5,-111.7180646,33.3937095,false,3
zM1vQjZ_849q3PEhh1LBug,Yogis Grill,Chandler,AZ,2.5,-111.9470792,33.305423,true,7
U_CvxSM9epIi8u5A0jOUVw,Barro's Pizza,Phoenix,AZ,3.5,-111.994838,33.626788,true,28
ULDKKycIal3x589V-yEfmg,Dj's Smoke Shop,Mesa,AZ,2.5,-111.876124,33.3931315,true,5
FqVf9SmUPHk6Do36XoKLAg,La Raza Steaks and Ribs,Apache Junction,AZ,3.5,-111.551433,33.414363,true,4
e9djgIbIn-toCOwmRTpgCw,Matador Coffee Roasting,Phoenix,AZ,4.5,-112.011998,33.655671,true,34
6ie9xvy2WW1pn7RuBvGNhg,Tasty Kabob,Tempe,AZ,4.0,-111.9184724,33.4150348,true,58
_4kkqB-ZqnnD7u_Xjnmtgg,Beautif-Eye Studios,Scottsdale,AZ,4.5,-111.9230318,33.4994194,true,27
iywcM_iK4vk8a7qJSRDhKQ,Wal-Mart Supercenter,Litchfield Park,AZ,4.0,-112.3579364,33.4933743,true,3
YeDYa6tYL16CyqYvUVOtLw,Jimmy Buffett's Margaritaville,Glendale,AZ,2.5,-112.261226,33.531725,true,112
EF_G5uR67iKPMzroU4wTfA,Mcdowell Mountain Golf Club,Scottsdale,AZ,2.5,-111.851764,33.616031,true,3
24V8QQWO6VaVggHdxjQQ_A,Arcadia Farms Cafe,Scottsdale,AZ,4.0,-111.92975,33.494247,true,180
_uUlWKhPmjFUUxOSS-EP_w,Jack In The Box,Scottsdale,AZ,3.0,-111.9049680233,33.6694612565176,true,6
AWDxCH9JdVe83FdDSrd6ug,Soma Intimates,Phoenix,AZ,3.5,-112.027919,33.5108131,true,4
QG6YxzWWnuWp2Udq6d7d_g,Tilted Kilt Pub & Eatery,Phoenix,AZ,3.5,-111.9784028,33.597833,true,17
wK2RM163ByHaGixGn_UzuA,Our House,Peoria,AZ,2.5,-112.222145,33.594892,true,6
0De3TQ_uSOXwgduKL0va3w,Sonic Drive-In,Phoenix,AZ,3.0,-112.063247,33.466215,true,4
MkG0X_ubfBRoxvjxYvldbA,Port of Subs,Tempe,AZ,3.5,-111.955643,33.442375,true,16
otjJD3ZoMVQOflk4LvoFZg,Souper Salad,Phoenix,AZ,3.0,-111.9814645,33.5989356,false,7
Abiw2tEM1GAWuMeJxGdFlw,The French Bee,Phoenix,AZ,5.0,-112.031671,33.4948141,true,4
0wRPvS-sG5x-pEMKVuDBJg,Twin Wheels Cafe,Wickenburg,AZ,3.0,-112.7291837,33.9693921,true,8
bBjBTLRk0jxEySjixSFUkw,In The RA Fitness,Phoenix,AZ,5.0,-112.065449,33.503086,false,14
_9yrJLQpFa4JWvJ74xuHpw,Yen Ching,Mesa,AZ,4.0,-111.6846354,33.4132779,true,8
zff_uz9k60UwNi3etN39uQ,Six,Scottsdale,AZ,3.5,-111.923622,33.499801,false,38
-XlBQrxN_ZB3MZKxLBeAjA,Marie Callender's,Phoenix,AZ,3.5,-112.1107845,33.5533145,false,4
s1Z1GO4UZ-GDmRvSqpqDFg,Asia de Cuba,Scottsdale,AZ,3.5,-111.924226,33.49447,false,23
-EctXOb3B7T177jGYUhjVA,Boulders On Broadway,Tempe,AZ,4.0,-111.9475246,33.407561,true,139
8KSK12p77qHb4gvN6DAncg,The Polish Room,Glendale,AZ,4.5,-112.1401701,33.698323,true,8
iPY5hB0TSd8rIiC2xHhnFQ,Blimpie Subs & Salads,Tempe,AZ,5.0,-111.912238,33.348109,false,3
Y3nETidvklwdqNeGRzdGNw,Samurai Sam's Teriyaki Grill,Phoenix,AZ,3.5,-112.1084743,33.524075,true,5
FOC9Yz61cLPo_5zb2-FlJA,Saba's Arizona's Original Western Store,Scottsdale,AZ,4.5,-111.924221,33.49389,true,3
-wTzMnejWNzPZZ1ntfkFYw,Valley Goldmine,Phoenix,AZ,4.5,-112.0307744,33.5086148,true,4
ntJAKLAq0cXzzdFgPoo0Iw,Harvey's Wineburger,Phoenix,AZ,3.5,-112.0477237,33.5079352,true,50
tGy3GH47a4UdkJ0KsUPzYA,Big Brothers Big Sisters of Central Arizona,Phoenix,AZ,4.0,-112.060172,33.4657212,true,3
4EeLblEpJc2VeBowa94YPQ,Trader Joe's,Mesa,AZ,4.0,-111.7871938,33.379099,true,38
sN1D1gv_m-KflQ-PlCUbRQ,Bruegger's Bagels,Gilbert,AZ,2.5,-111.841114,33.363016,true,6
Hz_kiIW1TC_fScGN5h0wMw,BelaRosa Apartments,Sun City Anthem,AZ,3.5,-112.142841,33.868939,true,3
T73G6WM3FqOvZ4BeKDvfgA,Old Navy,Peoria,AZ,2.5,-112.2184181,33.6368905,true,7
I7cItiwL8NOPM45ipSf1QA,Ground Control At Verrado,Buckeye,AZ,2.5,-112.512882,33.4959014,true,19
xGiFwao6wwE_ZFYlZbhnqw,Salon Esprit,Glendale,AZ,4.0,-112.2014742,33.7121367,true,6
XMRj865sZBPWCI7tx0uBWw,Asian Cafe Express,Mesa,AZ,4.0,-111.873436,33.413324,true,120
LxyrtIC5XiaF5Uk5RM9vcQ,NextCare Urgent Care,Glendale,AZ,2.5,-112.184993,33.65316,true,7
7kAXbY8hjHhC-nZKR2Embg,ASU Karsten Golf Course,Tempe,AZ,4.0,-111.922006,33.429263,true,17
mFBjAnFP6KveW-Wqc9FayQ,Cookies In Bloom,Phoenix,AZ,4.0,-111.9959177,33.4950353,true,3
8H1DwdAAgSBtwDeb2R-hmA,Bagel Nosh,Phoenix,AZ,4.5,-111.9795988,33.3310474,true,31
8rjJZzT_E0UWtClHV_izCQ,Brunswick Tri-City Bowl,Avondale,AZ,4.0,-112.3495127,33.4485482,true,6
6XbV5zaOc1hyiJpiNh0V1A,Richmond American Homes,Gilbert,AZ,4.0,-111.706137,33.281017,true,3
Lr_zpkKpOVCiBMcEt7qBsw,Reach 11 Recreation Area,Phoenix,AZ,4.5,-111.9775852,33.6613438,true,7
9YW9UFJXEO2_CD8dxY-IBg,Ready to Nosh Food Tours,Phoenix,AZ,1.0,-112.0765723,33.4492448,true,3
ymcy1g4fRDrQnzSI9HG8SQ,Arcadia Dentistry,Phoenix,AZ,4.5,-111.99019,33.4954282,true,3
PTSkqYJ440lxe2CDfkoZeg,Toys R Us,Glendale,AZ,2.5,-112.218433,33.639472,true,3
JU29rDl9ah0Jv_V66GAn5g,Eco Laundry,Tempe,AZ,4.5,-111.9265781,33.4080992,true,28
8SoWH_iOdZD1OvebCwJUbg,Denny's Restaurant,Phoenix,AZ,2.5,-112.1340382,33.5241972,true,6
gkv2XvXpFgiq4Bb2XK7YmQ,Hard Rock Cafe,Phoenix,AZ,2.5,-112.07107588649,33.446885057319,true,60
pALpJ6xRXPgBNw2s3sDHxA,Scottsdale Thunderbird Suites,Scottsdale,AZ,3.0,-111.917994,33.621747,true,15
4vZZjr6IZAk4riT0DB8MbQ,Dilly Dally Lounge,Phoenix,AZ,3.5,-112.0024784,33.4951643,true,23
6Ry-gjGqApTSRZkfdYlLmw,McGrath's Fish House,Mesa,AZ,2.0,-111.8057844,33.3850886,false,16
ILsZjIibFtGHMDELeX610Q,Nello's Pizza,Tempe,AZ,3.5,-111.9082183,33.3933063,true,63
NRdF06RW3QNTUBWdJT936w,Shangri-La De Old Cathay,Chandler,AZ,2.5,-111.8591741,33.348489,true,6
OLsVfrlD7WtNnnv3dapnSw,USPS Post Office,Mesa,AZ,3.0,-111.88376,33.406841,true,5
Zg-C1aYcoR2L5OIrA01MkQ,Heart Attack Grill,Chandler,AZ,3.0,-111.947948,33.304775,false,110
imvNxppzxkLUPH64pQsDQg,Wright's,Phoenix,AZ,4.5,-112.029562,33.5160662,true,24
htMf9hWX1cHscJOipXmjCA,Soma Cafe,Phoenix,AZ,3.5,-111.9788671,33.5839581,false,14
ZFRDB2_YeCz_I8k81LWteg,Superstar Video,Phoenix,AZ,3.5,-112.084175,33.487964,true,6
TjK3u3XIJA9nS2FJnti-3w,Seville Cleaners,Scottsdale,AZ,4.0,-111.928033,33.489047,true,23
0COaKgRuDzBisc2AxcLzMA,Fry's & Fry's Marketplace,Scottsdale,AZ,3.0,-111.9133738,33.4658582,true,7
yIuVbOjP6K7BRELWXAmCMg,Miracle Mile Delicatessen,Scottsdale,AZ,3.5,-111.9201211,33.6367346,true,46
yeLq-452CkaKw1ynn0nRNw,Mamma Mia,Phoenix,AZ,4.0,-112.0637645,33.4948977,false,116
SzUUdgwcyicLlLOS8RCueQ,Dollar Tree,Phoenix,AZ,4.5,-111.9871999,33.5997568,true,5
gnezwnCcfQLeu82hV6duHg,Charming Charlie,Scottsdale ,AZ,4.0,-111.9296765,33.5025941,true,16
xtlgvMFsv2Xpor-Cc-txoQ,Super Farm Market,Mesa,AZ,5.0,-111.653604,33.352666,true,3
RaI4NZfESHbCPu-7Vjv9rQ,Biscuits Cafe,Chandler,AZ,4.0,-111.876903,33.337278,true,9
TepT2VeFe3tMYdAiqj12vg,Subway,Phoenix,AZ,3.5,-112.0098473,33.5825876,true,3
b93AyfRDgrQ8v2o6LCdy5A,Digitell Cellular Communications\, Inc.,Chandler,AZ,1.5,-111.897553,33.305681,true,3
kCH4JxdKdwDfJdNFElSHzg,The Nile Cafe,Phoenix,AZ,3.5,-112.0662616,33.4588994,false,12
6NP9s9odL5UfKdei_qQAog,The Farm Sessions,Scottsdale,AZ,4.5,-111.9245657,33.4919059,true,5
U2C1t0sqK_3hMFEs67MBLQ,Club Forbidden,Scottsdale,AZ,2.0,-111.9331869,33.4955785,false,11
6dB7ZoMKYIMH-8r2c-I4fA,Native New Yorker,Surprise,AZ,2.5,-112.3656273,33.6501923,true,3
ECHH_ULCOFTQow72dJHSvA,Philthy Phil's,Phoenix,AZ,4.0,-112.04713,33.481701,false,16
jBSx81vaJsakhNDnyv0Wpw,Barro's Pizza,Gilbert,AZ,4.0,-111.759297251701,33.3063576829167,true,10
IO_8KmibZ8hVVlF4h-7BuQ,Ray's Feed Store,Phoenix,AZ,4.5,-112.0815899,33.3775027,true,6
8D_e6Oc4eZdRSnK0_v8sGw,Barnes & Noble Booksellers,Phoenix,AZ,3.0,-112.1142778,33.7110102,true,6
YNH_ipgJX6DluTS46T8r9w,The Bee's Knees,Phoenix,AZ,5.0,-112.0478514,33.471959,true,10
cAhn-O2kSI0BNPSCDKdNTQ,Monte Carlo Cleaners,Scottsdale,AZ,3.5,-111.923887,33.63416,true,9
z9RjkAPe-00LGoBJjQadOw,Princess Pro Nail,Phoenix,AZ,4.0,-112.066355,33.605972,true,8
ziaSXim-Om_a62V7X0GSpQ,A-Town Grill & Eatery,Phoenix,AZ,2.0,-112.00313,33.317532,false,11
QAUDLYNxhHGdUn5YP7au_w,China Star Super Buffet,Phoenix,AZ,3.0,-112.1350865,33.5674031,true,8
2jg5fV6orXdfBW6420mA3w,Leyvas Towing and Auto Repair,Phoenix,AZ,3.5,-112.081535,33.422345,true,4
9Mg5BoR-u0zPfcInLUcpaA,Half Price Books Records Magazines,Mesa,AZ,4.0,-111.6941704,33.3938674,true,15
s-i6LkC8Ijk5KrO-1s9vjQ,PureSalon,Phoenix,AZ,4.5,-112.0741725,33.4739839,true,10
HGfK8WQsE_5Pj0l3-XvjBQ,Curiouser and Curiouser,Phoenix,AZ,3.0,-112.082103,33.517213,false,13
lLtJJtuIDl4RHQ4Bafb4yA,Corona Landscape,Gilbert,AZ,4.0,-111.8295,33.359769,true,4
kBU1sIMEgyRnh4_lE6bY1g,FastMed,Tempe,AZ,3.0,-111.9249463,33.4220339,true,3
Tmi_gK2aO9O_HmM6lMvkNg,Mamma Toledo's,Phoenix,AZ,4.5,-112.1370601,33.6289952,true,9
AzNRSPu8LcsedsfZ694uCw,Pete's Fish & Chips,Mesa,AZ,3.5,-111.833566,33.419736,true,4
z1weSx46iBHAqU6Srlfocg,Vitamin Shoppe,Glendale,AZ,4.5,-112.2252053,33.6383442,true,3
ebleACL9xyHB0qVKA3bqpw,Stamp Works,Chandler,AZ,5.0,-111.842461,33.300009,true,4
wAw-f8U4sodIViLkYMqshw,Auto Glass Excellence,Phoenix,AZ,5.0,-111.9950265,33.40729,true,4
jyD1Z6eX8XOzwGBqfuTusg,Banner Baywood Heart Hospital,Mesa,AZ,4.0,-111.6857896,33.411278,true,4
R53UdKGf8uKUIqErS4vc0g,Baja Fresh Mexican Grill,Scottsdale,AZ,3.5,-111.9263601,33.4948111,false,11
G2HtiETaLokw0kvACS_gKw,Sam's Club Members Only,Chandler,AZ,4.0,-111.838288,33.285391,true,3
NYR02j-mRfBUYjqO59PuaA,Villagio,Tempe,AZ,2.5,-111.8859512,33.427344,true,3
-E6XYf1ce1NCtV3QQI-3xA,Longhorn Steakhouse Mesa,Mesa,AZ,4.0,-111.844019,33.389011,true,5
9sG13lKBJ-dI9knww5_JWA,Taylor Rays,Mesa,AZ,1.5,-111.7256994,33.4157277,true,4
7wCysP5dwB0KdoPeHH2i2g,Walmart,Peoria,AZ,2.5,-112.230375,33.5811244,true,3
b8S6T3wudvaj2OL3FxG02w,China Gourmet,Mesa,AZ,3.0,-111.755992,33.39503,true,4
1ojDBw2DJEDu14cZxnR_JQ,Shirts 'n' Things,Mesa,AZ,4.5,-111.871082,33.393595,true,10
-fIGHIUdHX-T_ZGh2IQz4Q,Gucci,Scottsdale,AZ,2.5,-111.9276581,33.5023163,true,4
72IU2HStQ7vlK-1-SyhOiA,My Inails,Glendale,AZ,4.5,-112.23381,33.65379,true,6
zBrrtMoBUCMSLiy-v7pUfA,Olive Garden Italian Restaurant ,Chandler,AZ,3.5,-111.790353,33.28024,true,19
2VU7F1oqCxpVPVlvpwvacw,Barfly,Phoenix,AZ,4.0,-111.998367,33.435146,false,48
wifoRjVr__Fj56jfe1_RSw,Discount Tire,Scottsdale,AZ,4.5,-111.9285251,33.5820728,true,10
qFLjQyq7HVAY7LN5Srwy_w,Dee's Dancewear,Phoenix,AZ,3.0,-111.979837,33.638405,true,6
c2UoyBz91Vk0b6zLWBFRlg,Taylor's Gas & Auto,Scottsdale,AZ,5.0,-111.90053,33.52425,true,5
WidRcJJQT3gb39bDwyRiLg,Wendy's,Scottsdale,AZ,1.5,-111.8915642,33.5079961,true,5
aDHziRAigxuE6RIdH5csnA,Batteries Plus,Tempe,AZ,4.5,-111.9069314,33.3929657,true,6
jI9C0j1wQ985aYxNxCU44Q,Barro's Pizza,Cave Creek,AZ,4.0,-111.9412843,33.8329417,true,5
W5ePM9kFugbDM6ZRK2L2pg,Boris' Barber Shop,Phoenix,AZ,4.0,-112.1325934,33.5964053,true,4
5EWVJZd9cSAMwkrwgOFd6Q,El Gran Taco,Phoenix,AZ,4.0,-112.083589,33.5712883,true,8
PslSrdROrxRbSAPH2eHemQ,Great Clips,Phoenix,AZ,2.0,-111.9869973,33.4803187,true,3
eUmyEXmaBJO8PTtKooko4Q,Applebee's Neighborhood Grill & Bar,Higley,AZ,2.5,-111.7104102,33.3215648,true,11
jTcLbRCOCnGB4wCgsIYswg,AJ's Purveyor of Fine Foods,Phoenix,AZ,4.5,-112.066098,33.60653,true,17
cE99Cjrj2YXSGs4MECb86w,Gandolfo's New York Delicatessen,Tempe,AZ,3.0,-111.9487453,33.3496805,true,31
dZ7915F-dAKPJZQJwJDSVA,Bunna Coffee,Tempe,AZ,4.0,-111.9286947,33.3501281,false,41
1eJiyKXx_ruNu6F36BJQCg,Mojo Yogurt,Tempe,AZ,4.0,-111.9400878,33.427081,true,71
OjqiF-rHW6J1MkQCkCmfGg,Andrews BBQ,Mesa,AZ,3.5,-111.8767133,33.3931017,false,7
3EbJll3UOyAhx6JIS4H3RQ,Technical Systems Support LLC- Custom TV Installation,Mesa,AZ,5.0,-111.8314724,33.4151843,true,3
AwUMl0PT3mdkPS7huzEUYQ,Balloon Festival,Carefree,AZ,1.0,-111.90897,33.822031,true,4
A-JNujRgWZK7V_aAWxQgjg,Churchill's Fine Cigars,Phoenix,AZ,3.5,-111.9777098,33.3212765,true,4
6o69cr9TTJystnifOvAADg,The Duke At Rancho El Dorado,Maricopa,AZ,2.0,-112.026011,33.076048,true,3
_qwRTOB9oJRSQRN1lv59yg,Scottsdale Resort Club,Scottsdale,AZ,3.0,-111.902833,33.536082,true,5
DR1k5qCRvTFYxHGiBUJimw,Desert Jewel Obstetrics & Gynecology,Scottsdale,AZ,3.5,-111.92575,33.488869,true,6
CC8Gn5h28utxP8i9zGorKQ,Jacquee's Espresso,Phoenix,AZ,4.0,-112.074859,33.448935,true,12
erHz0NkEG1AP3aAtnu3eFw,Elite Event - An Elite Taste of Tanzy,Scottsdale,AZ,5.0,-111.9255162,33.6250517,true,24
CcEpNRhwxyZVTKWXfYqvqg,Waffle Dawg,Phoenix,AZ,4.0,-111.974609375,33.6786155700684,true,6
wdUI7V4Ut5L4QbQ18UeSew,Goodwill,Mesa,AZ,3.0,-111.8608509,33.3932768,false,5
7tTK3VPlFtBGBHm8-LZIUg,Timo Wine Bar,Phoenix,AZ,4.5,-112.0737503,33.5650982,true,83
tehdmMOAXe4roMGAEhJIqw,Koltton Fox,Scottsdale,AZ,5.0,-111.929344,33.4961,true,4
NLTDguWYwmjeBhJ3fTD6mg,Bobbi's Pool Supply,Phoenix,AZ,5.0,-112.0999963,33.6547125,true,3
1eBJyYf3JEccqXUFxG1VWQ,Gourmet Dilly's Deli Sandwich Shop,Scottsdale,AZ,3.5,-111.926576,33.617273,true,25
qX1QHpWs_Xnm7zgus2BQ-w,US Post Office,Phoenix,AZ,1.5,-112.027716636658,33.6773988343146,true,4
bc5s3fKKgCwuzC5xHcfxCw,In the Raw,Higley,AZ,4.0,-111.719495,33.34711,false,5
DhjQHxJ9EX-l2QpimjWfEg,Canyon Speedway Park,Peoria,AZ,4.5,-112.2422956,33.7978662,true,3
7TERNqFsGVqIAs2errWuSw,Sunrise Trail,Scottsdale,AZ,5.0,-111.8134299,33.5896225,true,8
Guai2bH3hNqDP0bPuhT5uQ,Dirtwater Springs,Apache Junction,AZ,4.0,-111.5523838,33.4154064,true,13
SsejDz6JtDWyjGxjFrsT8w,Arizona School of Real Estate,Scottsdale,AZ,5.0,-111.9277862,33.492332,true,4
3YNAk-mrzCpcRMVwCPhYtQ,Nara Hookah Lounge,Tempe,AZ,5.0,-111.964305,33.350265,true,3
-N_i2F9BDyIt9e1iihVr1w,La Croix Louisiana Fish Market,Phoenix,AZ,4.5,-112.046399,33.393334,true,4
1nq6zzJuVgwaHtXau97_Iw,Asadero Norte De Sonora,Phoenix,AZ,4.5,-112.0478786,33.4500832,true,12
CIOiKtH0q8cyMBTO7WAF8A,Arcadia Animal Clinic,Phoenix,AZ,5.0,-111.996302,33.503246,true,12
e0wJd1deF4Wl-etBC7nBgQ,Discount Tire Company,Goodyear,AZ,3.0,-112.3432865,33.463982,true,6
-tNKk-eCLk_acdp4vEYcpw,Golden Corral Steak & Buffet House,Glendale,AZ,3.0,-112.181592,33.552624,true,23
qRllNpkNjFFj7sPlQkV1mg,Copenhagen Imports,Phoenix,AZ,4.0,-112.044976,33.507863,true,8
6YXNqpgPGTmhAU1YTHAR1Q,Wendy's,Phoenix,AZ,2.5,-112.0104596,33.4356643,true,4
2ACllAGN__ceWI3VS6vDSQ,Fresh Start Women's Resource Center,Phoenix,AZ,4.5,-112.0571953,33.4657558,true,4
UcxhYSDoxIAzZb8r-5eWvQ,Quiktrip,Tempe,AZ,3.5,-111.9264094,33.3784372,true,5
D8zX_x3yO1xDHdIt3p6qMQ,The Body Shop,Scottsdale,AZ,4.5,-111.9296765,33.5025941,false,4
O5Qf0CfbIG6r-g55KO7TQw,The Art Institute of Phoenix,Phoenix,AZ,2.5,-112.1073361,33.5674471,true,13
UxUsizrKyt1jQ5t9I01F2A,K & M Air Conditioning,Mesa,AZ,5.0,-111.7453147,33.408085,true,3
awJTMRbRbrLRZirPe2DXJA,Church's Fried Chicken,Phoenix,AZ,3.0,-112.1341976,33.5963198,true,3
G65nMj0tqKKcfbSaydpnfQ,Sofia Facials and Waxing,Scottsdale,AZ,5.0,-111.9260519,33.4941704,true,5
BkYxa8qSaAWBUV8m82UPKw,Paul's Ace Hardware Store,Scottsdale,AZ,4.5,-111.8981636,33.5237701,true,10
VVeogjZya58oiTxK7qUjAQ,Pizzeria Bianco,Phoenix,AZ,4.0,-112.065458,33.449233,true,803
eP0zC_-MxPkM3ft8XbQeag,Fendi Nails,Anthem,AZ,3.5,-112.1387323,33.868744,true,3
hBgIhxFFRsdjtQk3QhsoZQ,Foxfire Apartments,Tempe,AZ,2.5,-111.959114,33.422453,true,3
SepzOmKNnbVXkqXeFtoapw,Abbey Gardens,Mesa,AZ,3.0,-111.8734244,33.3640988,false,4
_-9pMxBWtG_x8l4rHWBasg,Black Chile Mexican Grill,Phoenix,AZ,3.5,-112.0272041,33.5102068,false,98
ZT4yweuACGHR9KtlqPJpiA,Kfc,Tempe,AZ,2.0,-111.949996,33.377798,true,5
Sodko0hlMg7F5doNJGKcWQ,Claim Jumper Restaurant,Phoenix,AZ,3.0,-112.125528,33.667839,true,48
dlBKl_UBkiAol4KgCUG5uw,International House of Pancakes,Peoria,AZ,2.5,-112.236356,33.637654,true,5
TDX5Peai64ZdDvU5xHV5cQ,Tempe Auto Repair,Tempe,AZ,5.0,-111.944662,33.39238,true,8
ikAwYFot49k4qMtM7-y5TA,Occasio Realty,Tempe,AZ,5.0,-111.9369185,33.3776129,true,3
uECIvsUWlDWSiJ9jAfH_kQ,Texas Roadhouse,Phoenix,AZ,4.0,-112.1185366,33.5779821,true,16
EGiGWZp_zSqdeftiFQ7MbA,Cantina Laredo,Scottsdale,AZ,3.5,-111.9217796,33.637034,true,92
OkRzw22eDg45do8i-1jHow,My Sister's Closet,Phoenix,AZ,3.5,-112.0372177,33.5092833,true,35
jYHImMNajyNlSV05SzDBeQ,Skin by Jessica,Gilbert,AZ,5.0,-111.756758,33.378116,true,3
1nIf2BoKPoNHbQKbi-Izig,Fallout Games,Tempe,AZ,5.0,-111.9069748,33.3929652,true,7
_jZW7ZeBWlcQ1JJeNQsygA,Morning Glory Coffee,Gilbert,AZ,3.5,-111.8071527,33.3513086,true,3
Ia8zaB2_UdZIEXRYRfCpnw,Douglas Barber Shop,Chandler,AZ,4.5,-111.8308806,33.3064976,true,3
d4SBAjHQ6jCfd8mqjF4jQA,Quik Trip,Phoenix,AZ,3.5,-112.0475272,33.5056116,true,3
POOUz3kduIUpwrbc6ydftg,Two Drops Of Beauty Medical Spa,Gilbert,AZ,1.5,-111.738231,33.366161,true,9
t30Ua_mSiClnpBqud84ygw,Imperial Garden Chinese Buffett,Phoenix,AZ,3.0,-112.048136,33.508282,false,3
Q337sJLaPPiKCsoIoSEWGg,Red Robin Gourmet Burgers,Gilbert,AZ,3.5,-111.74637933566,33.309943813867,true,25
zDfaNgSYLn-TwquB5A6AaA,Vine Tavern & Eatery,Tempe,AZ,3.5,-111.9265922,33.3491162,true,35
Cr4V7itpuhnek1Y5sqa18g,Fletcher Tire & Auto Service Inc,Laveen,AZ,1.5,-112.166449,33.377343,true,5
o9RdxU-kRtPQMeXUTnggNQ,Boojum Tree Hidden Garden,Phoenix,AZ,4.5,-112.0047638,33.6325785,true,5
5I3H_dsz7u90rir67QJq_w,Waffle House,Tempe,AZ,3.0,-111.892332,33.421643,true,17
k-gACaMlFY5-Sgzd6i6QkQ,Apparel Pro Health Care Wear,Tempe,AZ,4.5,-111.971444,33.422356,true,4
MPziC5MO2QQiYVAMM3fdSw,La Fontanella Restaurant,Phoenix,AZ,4.0,-111.98959,33.4949597,true,42
H8nW4fDIaeIs-g-c2zkiTA,Elan At the Mix,Scottsdale,AZ,4.5,-111.927222,33.499705,true,3
nbUFQy1d04CL2QEWstCD-g,Dairy Queen,Cave Creek,AZ,4.5,-111.9394059,33.833097,true,5
DenHJrZ-jIZWsy1_PeAG9g,Old World Brewery,Phoenix,AZ,3.5,-112.07628,33.680444,false,8
kLAxRU19GwueWSMwXAr0vg,Dennys,Glendale,AZ,3.5,-112.271818,33.508527,true,3
2q1JLqJ7IIYXONhOKJKoGA,Mandarin Super Buffet,Phoenix,AZ,3.5,-112.0911674,33.523965,true,15
5KG0A3WlC7K3DAXtrIFFjg,Lee Lee Oriental Supermarket,Chandler,AZ,4.5,-111.875775,33.337009,true,136
b5F2WCGUnwfh7z9N2AZ-nw,Slice Cake Design,Phoenix,AZ,4.0,-112.062199115753,33.4626483327419,true,7
pbnkhsw2kw60Qk9_Ms5WUA,Staples Copy & Print Centers,Phoenix,AZ,1.5,-112.0435662,33.5090538,true,3
WPy74Udv6X8dgxK6F9uxCQ,Subway,Phoenix,AZ,3.5,-111.9869486,33.5997853,true,7
qqKbbeyWVNPHHorqL7qlWw,Jurlique Spa at the FireSky Resort,Scottsdale,AZ,3.0,-111.9258659,33.5083781,true,11
CDPgaeHbkMKeJ0wwSXEY7g,Ford of North Scottsdale,Scottsdale,AZ,3.5,-111.896805,33.630533,true,3
